datetime,timestamp,open,high,low,close
2021-12-13 08:00:00,1639382400,769004.3100,774401.6700,746041.5500,749065.1000
2021-12-13 12:00:00,1639396800,748991.7600,750192.7800,733275.7400,740252.9400
2021-12-13 16:00:00,1639411200,740385.2400,763339.2600,738491.9700,757393.3400
2021-12-13 20:00:00,1639425600,757656.4300,760748.2700,744481.1400,750390.6600
2021-12-14 00:00:00,1639440000,750366.0000,757829.9500,740202.9000,749854.1100
2021-12-14 04:00:00,1639454400,749763.3900,760676.6300,746779.6400,755865.0000
2021-12-14 08:00:00,1639468800,755816.8800,758812.7400,744810.2500,752698.1000
2021-12-14 12:00:00,1639483200,752944.6800,757297.4600,741877.1300,744772.9600
2021-12-14 16:00:00,1639497600,744697.7000,761533.2000,744305.7200,760466.9700
2021-12-14 20:00:00,1639512000,760638.3500,772070.0200,752460.5500,764026.1100
2021-12-15 00:00:00,1639526400,764232.8000,786734.5700,763752.0100,780245.7200
2021-12-15 04:00:00,1639540800,780334.1400,806784.0300,778595.1200,795526.2600
2021-12-15 08:00:00,1639555200,795571.7300,812482.4000,784705.6200,810461.1300
2021-12-15 12:00:00,1639569600,810370.4700,819685.5100,802400.7900,808967.2500
2021-12-15 16:00:00,1639584000,808755.4600,830103.5900,807334.9500,814818.4200
2021-12-15 20:00:00,1639598400,814833.9700,834866.7900,806049.9700,824953.5100
2021-12-16 00:00:00,1639612800,825249.4300,835059.9000,819525.0300,832640.7200
2021-12-16 04:00:00,1639627200,832490.4500,864154.5100,823553.0200,861094.0800
2021-12-16 08:00:00,1639641600,861207.9800,861462.6300,843989.4500,858765.5100
2021-12-16 12:00:00,1639656000,858497.2600,876241.0300,856820.6200,873134.0000
2021-12-16 16:00:00,1639670400,873157.5300,886267.5200,867313.7800,872648.7800
2021-12-16 20:00:00,1639684800,872869.2500,888903.4600,862414.6900,875447.0100
2021-12-17 00:00:00,1639699200,875496.4600,893690.4700,871835.8300,889442.8300
2021-12-17 04:00:00,1639713600,889290.2200,908545.5100,888801.8800,892887.8400
2021-12-17 08:00:00,1639728000,892919.0500,902023.0100,885058.3700,885407.7200
2021-12-17 12:00:00,1639742400,885216.6300,897263.1900,875391.6700,877041.6900
2021-12-17 16:00:00,1639756800,877146.9300,882540.8800,865678.9900,881795.5100
2021-12-17 20:00:00,1639771200,881783.6600,887475.6500,871865.6900,884618.7600
2021-12-18 00:00:00,1639785600,885008.3500,891198.3300,854006.3200,859592.2200
2021-12-18 04:00:00,1639800000,859715.3500,863715.0000,838910.6600,838910.6600
2021-12-18 08:00:00,1639814400,838889.3300,861720.0000,838880.9600,844951.1000
2021-12-18 12:00:00,1639828800,844879.6500,869707.8100,844704.8200,863501.1500
2021-12-18 16:00:00,1639843200,863408.1100,869509.4600,850826.1800,854928.6600
2021-12-18 20:00:00,1639857600,854665.8700,866834.4500,840988.6500,843311.6100
2021-12-19 00:00:00,1639872000,843286.0000,855983.1800,826252.0800,826368.0600
2021-12-19 04:00:00,1639886400,826394.0200,845234.8400,824046.2700,837380.4100
2021-12-19 08:00:00,1639900800,837195.5100,842786.9300,831056.0100,836314.4400
2021-12-19 12:00:00,1639915200,836417.9900,845022.4100,827566.4500,841117.6600
2021-12-19 16:00:00,1639929600,841275.0000,859854.0500,840538.3200,857866.9200
2021-12-19 20:00:00,1639944000,857810.1700,867908.1000,843022.1500,847464.8700
2021-12-20 00:00:00,1639958400,847487.2700,852088.5000,836726.7900,850684.1600
2021-12-20 04:00:00,1639972800,850817.4200,864486.9300,848491.2300,853253.6700
2021-12-20 08:00:00,1639987200,853302.2500,859092.5800,838766.6800,841181.0000
2021-12-20 12:00:00,1640001600,841124.6500,856616.3500,832203.5800,842672.0400
2021-12-20 16:00:00,1640016000,842399.1600,867091.3900,836184.1600,864583.7500
2021-12-20 20:00:00,1640030400,864647.6200,878134.3600,863152.4800,870673.6300
2021-12-21 00:00:00,1640044800,870658.4700,891271.8300,869018.4400,887356.1300
2021-12-21 04:00:00,1640059200,887474.2000,896637.2600,877360.0300,883441.6900
2021-12-21 08:00:00,1640073600,883278.5000,887301.5900,874307.1300,881020.3000
2021-12-21 12:00:00,1640088000,881047.0700,887377.9400,866868.9100,872610.4200
2021-12-21 16:00:00,1640102400,872540.1600,885724.5500,868176.0600,881999.8700
2021-12-21 20:00:00,1640116800,881948.6100,886702.8000,862647.7600,879024.3100
2021-12-22 00:00:00,1640131200,879247.7700,880595.7000,856123.4100,859261.5000
2021-12-22 04:00:00,1640145600,859671.0300,866974.9200,832392.3500,833120.4500
2021-12-22 08:00:00,1640160000,833267.2100,839299.4300,818109.8200,822826.4200
2021-12-22 12:00:00,1640174400,822856.7000,838955.7800,822768.1500,837492.8500
2021-12-22 16:00:00,1640188800,837521.1200,851090.8800,831542.3400,843666.6100
2021-12-22 20:00:00,1640203200,843901.0500,849563.3800,830025.4900,846212.4500
2021-12-23 00:00:00,1640217600,846344.4100,852559.0800,836506.8400,838778.5600
2021-12-23 04:00:00,1640232000,838944.6700,847509.5200,830380.7200,842308.9100
2021-12-23 08:00:00,1640246400,842541.3400,867358.2500,840490.9200,866163.2100
2021-12-23 12:00:00,1640260800,866135.2400,880760.2800,862315.1600,875126.3700
2021-12-23 16:00:00,1640275200,875356.7100,883697.2700,868704.9800,879038.0200
2021-12-23 20:00:00,1640289600,879066.1800,893148.7700,869019.0100,879456.8200
2021-12-24 00:00:00,1640304000,879511.7600,879511.7600,835643.6700,835737.4000
2021-12-24 04:00:00,1640318400,835766.3000,847034.0800,831466.8600,844132.9700
2021-12-24 08:00:00,1640332800,844197.4300,858885.6300,840964.3400,856379.7200
2021-12-24 12:00:00,1640347200,856264.3500,871063.8200,851106.6500,867703.9400
2021-12-24 16:00:00,1640361600,867655.2400,880476.7200,866803.3300,869552.9300
2021-12-24 20:00:00,1640376000,869522.3800,878693.6800,853144.0000,857100.4400
2021-12-25 00:00:00,1640390400,856846.4800,866311.9200,849910.0700,864826.4500
2021-12-25 04:00:00,1640404800,865055.7400,893039.1700,860129.9900,889916.7000
2021-12-25 08:00:00,1640419200,889873.3200,909504.6500,888478.7400,897320.2500
