datetime,timestamp,open,high,low,close
2026-06-03 22:25:00,1780525500,29011.1537,29118.4952,28982.6265,29062.7706
2026-06-03 22:30:00,1780525800,29060.5950,29075.0843,28931.0998,28974.3876
2026-06-03 22:35:00,1780526100,28973.0462,29058.2328,28948.1196,29056.8891
2026-06-03 22:40:00,1780526400,29054.5656,29079.7114,29006.3162,29023.0506
2026-06-03 22:45:00,1780526700,29027.9780,29070.9872,28978.2893,28985.7882
2026-06-03 22:50:00,1780527000,28987.7561,29047.8333,28963.5945,28967.6200
2026-06-03 22:55:00,1780527300,28959.3677,29008.9716,28927.6128,29004.6930
2026-06-03 23:00:00,1780527600,28995.7443,29068.6504,28970.7366,28970.7366
2026-06-03 23:05:00,1780527900,28979.5067,29015.6146,28941.0869,28945.4256
2026-06-03 23:10:00,1780528200,28951.8623,29038.8760,28926.6740,28959.4543
2026-06-03 23:15:00,1780528500,28964.9320,28989.5064,28935.5350,28963.6899
2026-06-03 23:20:00,1780528800,28964.3875,29056.8587,28959.5094,28996.1786
2026-06-03 23:25:00,1780529100,28990.3067,29054.5619,28965.9637,29037.0334
2026-06-03 23:30:00,1780529400,29031.6281,29119.2105,29020.9854,29045.5443
2026-06-03 23:35:00,1780529700,29037.9560,29046.9959,28990.4726,29028.0717
2026-06-03 23:40:00,1780530000,29026.3065,29033.7398,28928.1400,28941.6572
2026-06-03 23:45:00,1780530300,28944.6475,28998.7060,28918.2884,28964.7195
2026-06-03 23:50:00,1780530600,28959.9410,29041.1375,28919.5746,28936.8295
2026-06-03 23:55:00,1780530900,28933.9909,29039.3637,28921.7803,29037.7394
2026-06-04 00:00:00,1780531200,29033.8075,29146.2111,29030.3027,29140.0383
2026-06-04 00:05:00,1780531500,29136.6179,29143.8041,28997.0519,29031.1738
2026-06-04 00:10:00,1780531800,29030.4340,29063.4472,28982.4045,29001.8493
2026-06-04 00:15:00,1780532100,29002.2554,29084.5784,28987.9054,29059.7703
2026-06-04 00:20:00,1780532400,29055.5083,29096.0475,28987.1703,29011.4175
2026-06-04 00:25:00,1780532700,29008.4421,29031.4323,28906.8484,28913.3110
